product_code,n_sites_avail,total_sizes,price_1,covered_1,nsup_1,price_2,covered_2,nsup_2,price_3,covered_3,nsup_3
MOL0752OL39,2,7,45.6,3,1,45.6,3,1,45.6,3,1
MOL0753BK11,1,7,80.95,6,1,80.95,6,1,80.95,6,1
MOL0755BK11,1,7,89.96,5,1,89.96,5,1,89.96,5,1
MOL0755YE51,1,7,89.95,5,1,89.95,5,1,89.95,5,1
MOL0757BE11,1,7,134.1,5,1,134.1,5,1,134.1,5,1
MOL0758NY91,1,7,89.96,6,1,89.96,6,1,89.96,6,1
MOL0760SN14,2,7,78.0,4,1,78.0,4,1,78.0,4,1
MOL0761GY51,1,7,80.96,6,1,80.96,6,1,80.96,6,1
MOL0762GY13,1,7,89.96,6,1,89.96,6,1,89.96,6,1
MOL0762OL57,1,7,89.96,5,1,89.96,5,1,89.96,5,1
MOS0386BK11,1,7,98.0,6,1,98.0,6,1,98.0,6,1
MOS0389SG71,2,7,98.8,1,1,98.8,1,1,98.8,1,1
MOS0414NY91,1,7,79.95,6,1,79.95,6,1,79.95,6,1
MOS0433NY94,1,7,92.0,5,1,92.0,5,1,92.0,5,1
MOS0451SN31,1,7,125.1,1,1,125.1,1,1,125.1,1,1
MOS0452NY91,1,7,143.1,1,1,143.1,1,1,143.1,1,1
MOS0456BR38,1,7,98.0,5,1,98.0,5,1,98.0,5,1
MOS0457BR94,1,7,98.0,5,1,98.0,5,1,98.0,5,1
MOS0458CH51,2,7,98.0,5,1,98.0,5,1,98.0,5,1
MOS0458SG72,1,7,125.1,2,1,125.1,2,1,125.1,2,1
MOS0459BK11,2,7,85.0,5,1,85.0,5,1,85.0,5,1
MOS0469TN37,1,7,85.0,5,1,85.0,5,1,85.0,5,1
MOS0472BL91,2,7,78.85,3,1,78.85,3,1,78.85,3,1
MOS0473NY91,1,7,125.1,5,1,125.1,5,1,125.1,5,1
MOS0474BK11,2,7,93.1,4,1,93.1,4,1,93.1,4,1
MOS0474WH32,1,7,125.1,6,1,125.1,6,1,125.1,6,1
MOS0475BK11,3,7,90.25,3,1,90.25,3,1,90.25,3,1
MOS0475OR31,1,7,125.1,3,1,125.1,3,1,125.1,3,1
MOS0476OL51,1,7,99.95,5,1,99.95,5,1,99.95,5,1
MQU0001BK91,6,7,90.0,7,1,90.0,7,1,90.0,7,1
MQU0001NY91,5,7,90.0,6,1,90.0,6,1,90.0,6,1
MQU0001OL91,4,7,90.0,3,1,90.0,3,1,90.0,3,1
MQU0006BK11,6,7,112.5,7,3,112.5,7,3,112.5,7,3
MQU0006NY51,6,7,119.0,6,2,119.0,6,2,119.0,6,2
MQU0006OL51,5,7,113.05,6,3,113.05,6,3,113.05,6,3
MQU0007BE14,1,7,107.28,1,1,107.28,1,1,107.28,1,1
MQU0007BK91,5,7,91.2,3,1,91.2,3,1,91.2,3,1
MQU0007NY92,4,7,111.15,5,2,107.28,5,1,107.28,5,1
MQU0007OL52,4,7,107.28,5,1,107.28,5,1,107.28,5,1
MQU0240BK11,6,6,90.0,6,1,90.0,6,1,90.0,6,1
MQU0240CH72,3,7,113.05,1,1,134.1,7,1,134.1,7,1
MQU0240NY92,5,6,90.0,4,1,90.0,4,1,90.0,4,1
MQU0240OL71,5,6,94.95,7,2,94.95,7,2,94.95,7,2
MQU0281BK11,9,7,148.95,6,3,148.95,6,3,148.95,6,3
MQU0281GN72,4,7,151.05,4,1,151.05,4,1,151.05,4,1
MQU0281NY71,6,7,148.95,5,2,148.95,5,2,148.95,5,1
MQU0281OL51,5,7,149.0,6,2,149.0,6,2,149.0,6,1
MQU0365BK91,2,7,161.1,6,1,161.1,6,1,161.1,6,1
MQU0365NY91,1,7,161.1,1,1,161.1,1,1,161.1,1,1
MQU0365OL71,2,7,161.1,6,1,161.1,6,1,161.1,6,1
MQU0508BK11,5,7,152.24,4,3,152.24,3,1,152.24,3,1
MQU0508NY71,3,7,152.24,1,1,179.1,6,1,179.1,6,1
MQU0508OL51,4,7,125.0,1,1,152.24,3,1,152.24,3,1
MQU0559NY91,1,7,179.1,3,1,179.1,3,1,179.1,3,1
MQU0784BE31,2,7,161.1,6,1,161.1,6,1,161.1,6,1
MQU0784NY91,5,7,136.94,5,2,136.94,5,2,136.94,5,2
MQU0784OL73,6,7,136.94,4,3,136.94,4,3,149.95,6,2
MQU1326BK11,3,7,189.05,4,2,189.05,4,2,189.05,4,2
MQU1326GN91,3,7,189.05,4,2,189.05,4,2,189.05,4,2
MQU1585NY91,6,7,167.53,5,3,167.53,5,3,167.53,5,3
MQU1585OL91,4,7,167.53,4,2,167.53,4,2,197.1,4,1
MQU1585SN52,2,7,197.1,5,1,197.1,5,1,197.1,5,1
MQU1590BK91,1,7,159.0,6,1,159.0,6,1,159.0,6,1
MQU1591BK91,2,7,161.1,6,1,161.1,6,1,161.1,6,1
MQU1686NY92,4,7,132.25,6,2,125.0,6,1,125.0,6,1
MQU1715BR39,2,7,161.1,5,1,161.1,5,1,161.1,5,1
MQU1715GN71,2,7,161.1,5,1,161.1,5,1,161.1,5,1
MQU1715NY51,4,7,118.0,4,2,118.0,4,2,112.77,3,1
MQU1715ST34,1,7,112.77,4,1,112.77,4,1,112.77,4,1
MQU1722NY92,2,7,119.65,2,1,119.65,2,1,119.65,2,1
MQU1794BK91,2,7,134.1,3,1,134.1,3,1,134.1,3,1
MQU1794BR93,1,9,149.0,7,1,149.0,7,1,149.0,7,1
MQU1794GY73,1,9,149.0,7,1,149.0,7,1,149.0,7,1
MQU1794OL71,2,9,134.1,3,1,134.1,3,1,134.1,3,1
MQU1795BK91,2,9,224.1,3,1,224.1,3,1,224.1,3,1
MQU1795OL71,2,9,224.1,2,1,224.1,2,1,249.0,7,1
MQU1796BK91,1,9,199.0,7,1,199.0,7,1,199.0,7,1
MQU1796BR51,1,9,199.0,7,1,199.0,7,1,199.0,7,1
MQU1802BK91,1,9,219.0,7,1,219.0,7,1,219.0,7,1
MQU1802BR51,1,9,219.0,7,1,219.0,7,1,219.0,7,1
MQU1802OL71,2,9,197.1,6,1,197.1,6,1,197.1,6,1
MQU1805CH51,2,7,154.85,1,1,154.85,1,1,154.85,1,1
MQU1805NY92,2,7,162.45,1,1,162.45,1,1,162.45,1,1
MQU1808GN71,3,7,128.66,2,1,128.66,2,1,161.1,5,1
MQU1808NY51,2,7,161.1,4,1,161.1,4,1,161.1,4,1
MQU1814NY71,3,7,136.94,5,3,136.94,5,3,136.94,5,3
MQU1814OL51,3,7,129.95,4,2,129.95,4,2,129.95,4,2
MQU1822BK11,1,7,269.1,1,1,269.1,1,1,269.1,1,1
MQU1824SG71,1,7,179.1,3,1,179.1,3,1,179.1,3,1
MQU1828BK11,3,7,160.55,5,2,160.55,5,2,160.55,5,2
MQU1828BR11,2,7,105.45,1,1,105.45,1,1,105.45,1,1
MQU1828ST11,2,7,152.1,5,1,152.1,5,1,152.1,5,1
MQU1829NY71,1,7,157.5,4,1,157.5,4,1,157.5,4,1
MQU1857BK11,2,7,165.0,4,1,165.0,4,1,165.0,4,1
MQU1857SN71,1,7,206.1,2,1,206.1,2,1,206.1,2,1
MQU1859BR92,1,7,155.0,5,1,155.0,5,1,155.0,5,1
MQU1859NY71,1,7,197.1,1,1,197.1,1,1,197.1,1,1
MQU1860NY71,1,7,206.1,5,1,206.1,5,1,206.1,5,1
MQU1861NY71,2,7,202.5,2,1,202.5,2,1,202.5,2,1
MQU1862NY91,2,7,199.95,5,2,199.95,5,2,199.95,5,2
MQU1862SG71,3,7,156.56,1,1,199.95,5,1,199.95,5,1
MQU1864NY71,1,7,161.1,2,1,161.1,2,1,161.1,2,1
MQU1866BK11,1,9,179.0,7,1,179.0,7,1,179.0,7,1
MQU1866OL52,1,9,179.0,7,1,179.0,7,1,179.0,7,1
MQU1866ST32,1,9,179.0,7,1,179.0,7,1,179.0,7,1
MQU1868TN14,2,9,161.1,5,1,161.1,5,1,161.1,5,1
MQU1869TN14,1,9,219.0,7,1,219.0,7,1,219.0,7,1
MQU1872BK11,4,7,94.5,5,1,94.5,5,1,94.5,5,1
MQU1872BR11,1,7,134.1,2,1,134.1,2,1,134.1,2,1
MQU1873BK11,4,7,165.3,5,2,157.5,5,1,157.5,5,1
MQU1873RE91,1,7,224.1,2,1,224.1,2,1,224.1,2,1
MQU1874BK11,1,7,103.5,5,1,103.5,5,1,103.5,5,1
MQU1875SG91,2,7,118.75,3,1,118.75,3,1,118.75,3,1
MQU1878OL72,4,7,157.45,1,1,197.1,5,1,197.1,5,1
MQU1884BK11,2,7,95.0,2,1,95.0,2,1,95.0,2,1
MQU1885NY91,2,7,100.0,4,1,100.0,4,1,100.0,4,1
MQU1886BK11,2,7,129.0,5,1,129.0,5,1,129.0,5,1
MQU1888BK11,3,7,163.4,1,1,189.0,4,1,189.0,4,1
MQU1892GN91,5,7,91.2,3,1,91.2,3,1,91.2,3,1
MQU1892NY51,3,7,143.1,5,2,143.1,5,2,143.1,5,2
MQU1893NY71,1,7,179.1,3,1,179.1,3,1,179.1,3,1
MQU1893ST32,1,7,179.1,4,1,179.1,4,1,179.1,4,1
MQU1895NY71,2,7,125.37,3,1,125.37,3,1,125.37,3,1
MQU1895OL32,2,7,125.37,3,1,125.37,3,1,125.37,3,1
MQU1901NY91,2,7,179.1,5,1,179.1,5,1,179.1,5,1
MQU1901SN31,2,7,179.1,5,1,179.1,5,1,179.1,5,1
MQU1903BE51,1,7,229.0,6,1,229.0,6,1,229.0,6,1
MQU1903NY91,1,7,229.0,6,1,229.0,6,1,229.0,6,1
MQU1909TN14,3,7,179.1,5,2,179.1,5,2,179.1,5,2
MQU1911OL71,3,7,152.1,5,2,152.1,5,1,152.1,5,1
MQU1911RE92,2,7,152.1,4,1,152.1,4,1,152.1,4,1
MQU1912NY92,5,7,215.1,5,2,215.1,5,2,215.1,5,2
MQU1912OL71,2,7,215.1,5,1,215.1,5,1,215.1,5,1
MQU1914BK91,1,9,249.0,7,1,249.0,7,1,249.0,7,1
MQU1914OL71,1,9,249.0,7,1,249.0,7,1,249.0,7,1
MQU1915BK11,1,9,219.0,7,1,219.0,7,1,219.0,7,1
MQU1915NY91,1,9,219.0,7,1,219.0,7,1,219.0,7,1
MQU1915RE92,1,9,219.0,7,1,219.0,7,1,219.0,7,1
MQU1915SG51,1,9,219.0,7,1,219.0,7,1,219.0,7,1
MQU1916TN11,1,9,229.0,7,1,229.0,7,1,229.0,7,1
MQU1917BK11,3,7,125.1,6,1,125.1,6,1,125.1,6,1
MQU1917CH92,2,7,179.1,5,1,179.1,5,1,179.1,5,1
MQU1918BK11,2,7,179.1,5,1,179.1,5,1,179.1,5,1
MQU1919NY92,3,7,152.1,5,2,152.1,5,2,152.1,5,2
MQU1919SG92,2,7,152.1,5,1,152.1,5,1,152.1,5,1
MQU1919SN52,2,7,152.1,5,1,152.1,5,1,152.1,5,1
MQU1921NY92,2,7,224.1,5,1,224.1,5,1,224.1,5,1
MQU1921SG92,2,7,224.1,5,1,224.1,5,1,224.1,5,1
MQU1926NY71,2,7,179.1,5,1,179.1,5,1,179.1,5,1
MQU1928BR72,2,7,152.1,4,1,152.1,4,1,152.1,4,1
MQU1928NY71,3,7,152.1,5,1,152.1,5,1,152.1,5,1
MSH4982TN21,1,7,59.95,4,1,59.95,4,1,59.95,4,1
MSH4994TN11,3,7,56.0,4,1,56.0,4,1,56.0,4,1
MSH5014TN11,3,7,50.36,2,1,50.36,2,1,71.95,5,1
MSH5325NY91,1,7,72.0,4,1,72.0,4,1,72.0,4,1
MSH5701BK31,1,7,65.0,4,1,65.0,4,1,65.0,4,1
MSH5768IN11,1,7,116.1,5,1,116.1,5,1,116.1,5,1
MSP0096OL55,2,7,149.95,3,1,149.95,3,1,149.95,3,1
MSP0096ST71,1,7,179.1,1,1,179.1,1,1,179.1,1,1
MSP0114GN93,1,7,143.1,3,1,143.1,3,1,143.1,3,1
MSP0114OR71,1,7,143.1,3,1,143.1,3,1,143.1,3,1
MSP0114RE91,1,7,143.1,1,1,143.1,1,1,143.1,1,1
MSP0132NY91,1,7,152.1,3,1,152.1,3,1,152.1,3,1
MSP0132OL39,3,7,92.15,1,1,106.47,2,1,152.1,3,1
MSP0136NY71,1,4,101.66,1,1,101.66,1,1,101.66,1,1
MSP0145BE32,1,7,161.1,3,1,161.1,3,1,161.1,3,1
MSP0145BK11,3,7,120.65,1,1,145.0,5,1,145.0,5,1
MSP0145NY71,1,7,161.1,1,1,161.1,1,1,161.1,1,1
MSP0147BK11,1,7,197.1,3,1,197.1,3,1,197.1,3,1
MSP0147OL52,1,7,197.1,3,1,197.1,3,1,197.1,3,1
MSP0150BL71,3,7,80.0,5,1,80.0,5,1,80.0,5,1
MSP0154OL55,1,7,206.1,1,1,206.1,1,1,206.1,1,1
MSP0166BK11,2,7,165.0,3,1,165.0,3,1,165.0,3,1
MSP0166RE72,2,7,154.85,1,1,197.1,4,1,197.1,4,1
MSP0167NY91,1,7,179.1,3,1,179.1,3,1,179.1,3,1
MSP0167OL72,2,7,125.37,3,1,125.37,3,1,125.37,3,1
MSP0169BK11,2,7,95.0,1,1,152.1,4,1,152.1,4,1
MSP0169SG51,1,7,152.1,5,1,152.1,5,1,152.1,5,1
MSP0172NY71,2,7,120.65,2,1,120.65,2,1,120.65,2,1
MSP0172OL39,2,7,109.25,1,1,152.1,3,1,152.1,3,1
MSP0172ST31,1,7,152.1,4,1,152.1,4,1,152.1,4,1
MSP0173BL11,1,7,152.1,5,1,152.1,5,1,152.1,5,1
MSP0181GY72,1,7,179.1,5,1,179.1,5,1,179.1,5,1
MSP0181OL32,1,7,179.1,2,1,179.1,2,1,179.1,2,1
MSP0185BR31,2,7,107.95,1,1,161.1,5,1,161.1,5,1
MSP0185NY71,1,7,161.1,2,1,161.1,2,1,161.1,2,1
MSP0186OL39,1,7,134.1,3,1,134.1,3,1,134.1,3,1
MSP0187NY71,1,7,152.1,3,1,152.1,3,1,152.1,3,1
MSP0187ST71,1,7,152.1,5,1,152.1,5,1,152.1,5,1
MSP0188ST71,1,7,161.1,5,1,161.1,5,1,161.1,5,1
MSP0189NY71,1,7,179.1,4,1,179.1,4,1,179.1,4,1
MSP0189OL39,1,7,179.1,4,1,179.1,4,1,179.1,4,1
MSP0189ST71,2,7,139.0,5,1,139.0,5,1,139.0,5,1
MSP0192NY52,2,7,152.1,5,1,152.1,5,1,152.1,5,1
MSP0192ST31,2,7,152.1,5,1,152.1,5,1,152.1,5,1
MWB0541BE71,1,7,152.1,1,1,152.1,1,1,152.1,1,1
MWB0541NY71,4,7,106.47,1,1,152.1,2,1,106.47,1,1
MWB0835BE53,2,7,179.1,5,1,179.1,5,1,179.1,5,1
MWB0835SG71,2,7,179.1,5,1,179.1,5,1,179.1,5,1
MWB0856ST72,1,7,179.1,2,1,179.1,2,1,179.1,2,1
MWB0939NY52,2,7,109.25,1,1,134.1,4,1,134.1,4,1
MWB0939OL32,1,7,134.1,3,1,134.1,3,1,134.1,3,1
MWB0939ST71,1,7,134.1,3,1,134.1,3,1,134.1,3,1
MWB1001NY51,4,7,269.1,5,2,269.1,5,2,269.1,5,2
MWB1001SG51,4,7,227.05,1,1,269.1,4,1,269.1,4,1
MWB1001SN91,1,7,299.0,5,1,299.0,5,1,299.0,5,1
MWB1003SG71,2,7,161.1,4,1,161.1,4,1,161.1,4,1
MWB1003SN91,4,7,161.1,5,2,161.1,5,2,161.1,5,2
MWB1086NY71,4,7,169.47,2,1,169.47,2,1,242.1,5,1
MWB1086OL91,3,7,242.1,5,1,242.1,5,1,242.1,5,1
MWB1106NY72,1,7,197.1,3,1,197.1,3,1,197.1,3,1
MWB1106ST71,2,7,149.95,1,1,149.95,1,1,149.95,1,1
MWB1121NY71,4,7,224.1,5,2,224.1,5,2,224.1,5,2
MWB1121OL51,2,7,139.95,1,1,139.95,1,1,139.95,1,1
MWB1121OL92,3,7,224.1,5,1,224.1,5,1,224.1,5,1
MWB1130NY72,2,7,88.35,1,1,152.1,2,1,88.35,1,1
MWB1130ST72,1,7,152.1,3,1,152.1,3,1,152.1,3,1
MWB1132BR51,1,7,170.1,4,1,170.1,4,1,170.1,4,1
MWB1132OL53,3,7,134.9,3,1,134.9,3,1,134.9,3,1
MWB1140BK11,2,7,189.0,5,2,189.0,5,2,189.0,5,1
MWB1141NY71,3,7,215.06,4,2,219.95,5,2,219.95,5,2
MWB1141OL91,4,7,249.95,5,2,249.95,5,2,249.95,5,2
MWB1141SN91,2,7,269.1,5,1,269.1,5,1,269.1,5,1
MWB1143OL91,1,7,199.95,5,1,199.95,5,1,199.95,5,1
MWB1144NY71,2,7,206.1,4,1,206.1,4,1,206.1,4,1
MWB1144SG71,2,7,206.1,5,1,206.1,5,1,206.1,5,1
MWB1145BE52,2,7,224.1,5,1,224.1,5,1,224.1,5,1
MWB1145NY71,3,7,224.1,3,1,224.1,3,1,224.1,3,1
MWB1145SG71,3,7,224.1,5,1,224.1,5,1,224.1,5,1
MWB1145ST71,1,7,249.0,5,1,249.0,5,1,249.0,5,1
MWB1146NY91,1,7,251.1,1,1,251.1,1,1,251.1,1,1
MWB1147BK11,3,7,189.0,5,1,189.0,5,1,189.0,5,1
MWB1153SG52,1,7,197.1,3,1,197.1,3,1,197.1,3,1
MWB1154BE31,2,7,175.0,5,1,175.0,5,1,175.0,5,1
MWB1154BK11,1,7,224.1,2,1,224.1,2,1,224.1,2,1
MWB1155BR51,3,7,136.95,2,1,136.95,2,1,164.66,3,1
MWB1155NY71,2,7,138.7,2,1,138.7,2,1,206.1,4,1
MWB1156ST31,2,7,130.15,1,1,206.1,5,1,206.1,5,1
MWB1158NY71,1,7,197.1,1,1,197.1,1,1,197.1,1,1
MWB1163NY71,2,7,206.1,5,1,206.1,5,1,206.1,5,1
MWB1163SN51,2,7,206.1,5,1,206.1,5,1,206.1,5,1
MWB1164NY71,2,7,251.1,5,1,251.1,5,1,251.1,5,1
MWB1164SN51,2,7,251.1,5,1,251.1,5,1,251.1,5,1
MWB1169OL51,4,7,179.1,5,1,179.1,5,1,179.1,5,1
MWB1169SN91,2,7,179.1,5,1,179.1,5,1,179.1,5,1
MWB1170NY71,4,7,242.1,5,2,242.1,5,2,242.1,5,2
MWB1170OL71,4,7,242.1,5,1,242.1,5,1,242.1,5,1
MWX0002OL71,7,9,287.1,8,3,287.1,8,3,287.1,8,3
MWX0004BK31,2,9,269.1,9,1,269.1,9,1,269.1,9,1
MWX0004BK51,3,9,131.1,2,1,131.1,2,1,269.1,9,1
MWX0004BR72,2,9,269.1,3,1,269.1,3,1,269.1,3,1
MWX0004GN71,2,9,269.1,8,1,269.1,8,1,269.1,8,1
MWX0004GY71,2,9,269.1,9,1,269.1,9,1,269.1,9,1
MWX0007BK91,2,5,269.1,1,1,269.1,1,1,269.1,1,1
MWX0007OL71,5,5,287.06,1,1,359.1,6,1,359.1,6,1
MWX0008NY91,5,9,233.1,7,3,233.1,7,3,233.1,7,3
MWX0010OL71,7,11,269.1,9,3,269.1,9,3,269.1,9,3
MWX0011SG31,3,9,193.45,7,1,193.45,7,1,193.45,7,1
MWX0017BE51,4,9,287.1,8,3,287.1,8,2,287.1,8,2
MWX0017BK91,5,9,287.1,8,3,287.1,8,3,287.1,8,3
MWX0017NY91,7,9,287.1,8,2,287.1,8,2,287.1,8,2
MWX0017OL99,2,9,287.1,8,1,287.1,8,1,287.1,8,1
MWX0017RU52,4,9,287.1,8,2,287.1,8,2,287.1,8,2
MWX0017SG91,6,9,287.1,8,2,287.1,8,2,287.1,8,2
MWX0018BE51,3,11,269.1,9,2,269.1,9,2,269.1,9,2
MWX0018BK91,5,11,269.1,9,3,269.1,9,3,269.1,9,2
MWX0018NY91,4,11,269.1,7,2,269.1,7,2,269.1,7,2
MWX0018RU52,6,11,219.95,2,1,219.95,2,1,269.1,8,2
MWX0018SG91,5,11,269.1,9,2,269.1,9,2,269.1,9,2
MWX0020BK71,5,7,215.1,1,1,284.05,5,2,269.1,5,1
MWX0020OL71,5,7,215.1,4,2,215.1,4,2,215.1,3,1
MWX0068BK91,3,7,287.1,4,1,287.1,4,1,287.1,4,1
MWX0086NY92,4,7,206.1,3,2,206.1,3,2,251.1,4,1
MWX0086OL71,3,7,222.95,1,1,251.1,5,1,251.1,5,1
MWX0337BK91,2,7,242.1,5,1,242.1,5,1,242.1,5,1
MWX0337BR31,2,7,242.1,6,1,242.1,6,1,242.1,6,1
MWX0337NY91,2,7,242.1,5,1,242.1,5,1,242.1,5,1
MWX0337SG91,2,7,242.1,4,1,242.1,4,1,242.1,4,1
MWX0339BK72,5,7,255.55,6,3,255.55,6,3,255.55,6,3
MWX0339NY92,5,7,255.55,7,3,255.55,7,3,255.55,7,3
MWX0339OL71,6,7,255.55,7,3,255.55,7,3,255.55,7,3
MWX0339RU91,5,7,255.55,7,3,242.1,7,2,242.1,7,2
MWX0340BK72,5,7,224.1,6,2,224.1,6,2,224.1,6,2
MWX0340NY93,4,7,224.1,3,1,224.1,3,1,224.1,3,1
MWX0340OL71,6,7,224.1,5,2,209.0,4,1,209.0,4,1
MWX0340RU91,4,7,238.95,5,2,238.95,5,2,238.95,5,2
MWX0340RU94,3,7,209.0,3,1,209.0,3,1,209.0,3,1
MWX0340SN91,5,7,224.1,3,1,224.1,3,1,224.1,3,1
MWX0465OL71,3,7,265.05,5,2,265.05,5,2,265.05,5,2
MWX0465SN31,3,7,265.05,4,2,265.05,4,2,265.05,4,2
MWX0566OL51,6,7,200.66,3,2,200.66,3,1,200.66,3,1
MWX0700NY51,4,5,251.1,5,2,251.1,5,2,251.1,5,2
MWX0700OL51,4,5,251.1,4,1,251.1,4,1,251.1,4,1
MWX0700RU71,4,5,251.1,3,1,251.1,3,1,251.1,3,1
MWX0723OL71,6,7,163.95,6,3,163.95,5,2,161.1,5,1
MWX0726OL71,5,7,188.1,2,2,224.1,5,1,224.1,5,1
MWX0726RU91,5,7,198.95,5,2,198.95,5,2,198.95,5,1
MWX1106NY92,2,7,224.1,5,1,224.1,5,1,224.1,5,1
MWX1106SG51,2,7,224.1,5,1,224.1,5,1,224.1,5,1
MWX1212BK71,2,7,251.1,5,1,251.1,5,1,251.1,5,1
MWX1212NY92,2,7,251.1,5,1,251.1,5,1,251.1,5,1
MWX1212OL51,2,7,251.1,4,1,251.1,4,1,251.1,4,1
MWX1212SG51,2,7,251.1,3,1,251.1,3,1,251.1,3,1
MWX1212SN31,1,7,279.0,5,1,279.0,5,1,279.0,5,1
MWX1213NY92,5,7,206.1,6,3,206.1,6,3,206.1,6,3
MWX1213OL71,4,7,214.95,6,2,214.95,6,1,214.95,6,1
MWX1213RU91,4,7,206.1,1,1,242.1,6,2,242.1,6,2
MWX1350NY51,1,7,179.1,4,1,179.1,4,1,179.1,4,1
MWX1350OL51,1,7,179.1,1,1,179.1,1,1,179.1,1,1
MWX1350OL52,1,7,179.1,3,1,179.1,3,1,179.1,3,1
MWX1377OL51,1,7,224.1,3,1,224.1,3,1,224.1,3,1
MWX1377OL52,1,7,141.55,1,1,141.55,1,1,141.55,1,1
MWX1678BK91,2,9,242.1,6,1,242.1,6,1,242.1,6,1
MWX1678BR91,2,9,242.1,4,1,242.1,4,1,242.1,4,1
MWX1678GY93,2,9,242.1,7,1,242.1,7,1,242.1,7,1
MWX1678NY91,2,9,242.1,1,1,269.0,7,1,269.0,7,1
MWX1678OL51,2,9,242.1,7,1,242.1,7,1,242.1,7,1
MWX1678RE72,2,9,242.1,7,1,242.1,7,1,242.1,7,1
MWX1678SG91,2,9,242.1,7,1,242.1,7,1,242.1,7,1
MWX1678SN31,2,9,242.1,7,1,242.1,7,1,242.1,7,1
MWX1679BK91,1,9,299.0,7,1,299.0,7,1,299.0,7,1
MWX1679BL56,1,9,299.0,7,1,299.0,7,1,299.0,7,1
MWX1679GY93,1,9,299.0,7,1,299.0,7,1,299.0,7,1
MWX1679RE91,1,9,299.0,7,1,299.0,7,1,299.0,7,1
MWX1679SG91,1,9,299.0,7,1,299.0,7,1,299.0,7,1
MWX1853SG91,3,7,284.05,5,2,284.05,5,2,269.1,5,1
MWX2140BK11,2,7,251.1,6,1,251.1,6,1,251.1,6,1
MWX2140BR91,1,7,279.0,6,1,279.0,6,1,279.0,6,1
MWX2140NY91,2,7,251.1,6,1,251.1,6,1,251.1,6,1
MWX2140RU52,2,7,251.1,6,1,251.1,6,1,251.1,6,1
MWX2140SG91,2,7,251.1,6,1,251.1,6,1,251.1,6,1
MWX2205BR71,2,7,206.1,5,1,206.1,5,1,206.1,5,1
MWX2205NY92,2,7,206.1,5,1,206.1,5,1,206.1,5,1
MWX2205OL52,3,7,186.95,1,1,206.1,5,1,206.1,5,1
MWX2205OL71,2,7,206.1,4,1,206.1,4,1,206.1,4,1
MWX2237BK11,1,7,314.1,4,1,314.1,4,1,314.1,4,1
MWX2237NY51,1,7,314.1,5,1,314.1,5,1,314.1,5,1
MWX2237OL52,1,7,314.1,3,1,314.1,3,1,314.1,3,1
MWX2370BK71,1,7,263.2,3,1,263.2,3,1,263.2,3,1
MWX2379BK71,1,9,182.4,1,1,182.4,1,1,182.4,1,1
MWX2379GY93,1,9,223.2,4,1,223.2,4,1,223.2,4,1
MWX2384BK71,1,7,172.9,2,1,172.9,2,1,172.9,2,1
MWX2447NY52,1,7,251.1,5,1,251.1,5,1,251.1,5,1
MWX2447OL52,1,7,251.1,4,1,251.1,4,1,251.1,4,1
MWX2455SN31,1,7,251.1,3,1,251.1,3,1,251.1,3,1
MWX2458OL71,2,7,224.1,1,1,249.0,4,1,249.0,4,1
MWX2490NY51,5,7,188.37,2,1,188.37,2,1,269.1,5,2
MWX2490OL51,2,7,188.37,3,1,188.37,3,1,188.37,3,1
MWX2490OL53,3,7,269.1,5,1,269.1,5,1,269.1,5,1
MWX2492OL71,2,7,206.1,4,1,206.1,4,1,206.1,4,1
MWX2492SG51,2,7,206.1,4,1,206.1,4,1,206.1,4,1
MWX2494OL71,4,7,229.68,4,2,229.68,4,1,229.68,4,1
MWX2495SG51,1,9,269.0,7,1,269.0,7,1,269.0,7,1
MWX2496BK91,1,9,269.0,7,1,269.0,7,1,269.0,7,1
MWX2496SG91,1,9,269.0,7,1,269.0,7,1,269.0,7,1
MWX2497BK11,2,9,269.1,5,1,269.1,5,1,269.1,5,1
MWX2497SG91,2,9,269.1,6,1,269.1,6,1,269.1,6,1
MWX2499BK71,1,9,279.0,7,1,279.0,7,1,279.0,7,1
MWX2499OL71,1,9,279.0,7,1,279.0,7,1,279.0,7,1
MWX2499SG51,1,9,279.0,7,1,279.0,7,1,279.0,7,1
MWX2501BK71,1,7,251.1,3,1,251.1,3,1,251.1,3,1
MWX2508BK71,1,7,287.1,3,1,287.1,3,1,287.1,3,1
MWX2524BK71,1,7,269.1,4,1,269.1,4,1,269.1,4,1
MWX2526NY92,1,7,215.1,2,1,215.1,2,1,215.1,2,1
MWX2526OL99,1,7,215.1,4,1,215.1,4,1,215.1,4,1
MWX2527OL99,2,7,185.0,5,1,185.0,5,1,185.0,5,1
MWX2533NY51,1,7,224.1,4,1,224.1,4,1,224.1,4,1
MWX2533OL52,3,7,141.55,3,1,141.55,3,1,141.55,3,1
MWX2536GY71,1,7,260.1,4,1,260.1,4,1,260.1,4,1
MWX2536OL99,2,7,205.0,5,1,205.0,5,1,205.0,5,1
MWX2539BK71,2,7,209.0,5,1,209.0,5,1,209.0,5,1
MWX2540OL52,4,7,169.47,3,3,169.47,3,2,169.47,3,3
MWX2546OL75,1,7,269.1,5,1,269.1,5,1,269.1,5,1
MWX2569BR91,1,9,279.0,7,1,279.0,7,1,279.0,7,1
MWX2569NY92,1,9,279.0,7,1,279.0,7,1,279.0,7,1
MWX2579BR71,2,7,206.1,5,1,206.1,5,1,206.1,5,1
